Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Southern Metro,Cardinia,2009Q4,7.0,185.0,Flat,1
Southern Metro,Cardinia,2010Q1,5.0,185.0,Flat,1
Southern Metro,Cardinia,2010Q2,7.0,225.0,Flat,1
Southern Metro,Cardinia,2010Q3,5.0,170.0,Flat,1
Southern Metro,Cardinia,2011Q3,6.0,200.0,Flat,1
Southern Metro,Cardinia,2012Q2,5.0,134.0,Flat,1
Southern Metro,Cardinia,2012Q3,5.0,250.0,Flat,1
Southern Metro,Cardinia,2012Q4,7.0,240.0,Flat,1
Southern Metro,Cardinia,2013Q4,7.0,230.0,Flat,1
Southern Metro,Cardinia,2014Q2,6.0,180.0,Flat,1
Southern Metro,Cardinia,2014Q3,5.0,150.0,Flat,1
Southern Metro,Cardinia,2015Q1,8.0,220.0,Flat,1
Southern Metro,Cardinia,2017Q3,7.0,230.0,Flat,1
Southern Metro,Cardinia,2017Q4,6.0,220.0,Flat,1
Southern Metro,Cardinia,2018Q3,7.0,235.0,Flat,1
Southern Metro,Cardinia,2021Q4,8.0,295.0,Flat,1
Southern Metro,Cardinia,2022Q2,5.0,248.0,Flat,1
Southern Metro,Cardinia,2022Q3,5.0,250.0,Flat,1
Southern Metro,Cardinia,2022Q4,5.0,270.0,Flat,1
Southern Metro,Cardinia,2023Q4,19.0,243.0,Flat,1
Southern Metro,Cardinia,2024Q1,8.0,380.0,Flat,1
Southern Metro,Cardinia,2024Q2,13.0,400.0,Flat,1
Southern Metro,Casey,1999Q2,14.0,98.0,Flat,1
Southern Metro,Casey,1999Q3,6.0,105.0,Flat,1
Southern Metro,Casey,2000Q1,5.0,125.0,Flat,1
Southern Metro,Casey,2000Q2,8.0,113.0,Flat,1
Southern Metro,Casey,2000Q3,16.0,125.0,Flat,1
Southern Metro,Casey,2001Q1,8.0,120.0,Flat,1
Southern Metro,Casey,2001Q2,12.0,148.0,Flat,1
Southern Metro,Casey,2001Q3,9.0,156.0,Flat,1
Southern Metro,Casey,2001Q4,13.0,125.0,Flat,1
Southern Metro,Casey,2002Q1,14.0,156.0,Flat,1
Southern Metro,Casey,2002Q2,17.0,156.0,Flat,1
Southern Metro,Casey,2002Q3,8.0,161.0,Flat,1
Southern Metro,Casey,2002Q4,10.0,123.0,Flat,1
Southern Metro,Casey,2003Q1,11.0,120.0,Flat,1
Southern Metro,Casey,2003Q2,5.0,115.0,Flat,1
Southern Metro,Casey,2003Q3,16.0,135.0,Flat,1
Southern Metro,Casey,2003Q4,8.0,125.0,Flat,1
Southern Metro,Casey,2004Q1,5.0,120.0,Flat,1
Southern Metro,Casey,2004Q2,6.0,120.0,Flat,1
Southern Metro,Casey,2004Q3,6.0,130.0,Flat,1
Southern Metro,Casey,2005Q1,8.0,123.0,Flat,1
Southern Metro,Casey,2005Q2,12.0,130.0,Flat,1
Southern Metro,Casey,2005Q3,5.0,120.0,Flat,1
Southern Metro,Casey,2005Q4,5.0,175.0,Flat,1
Southern Metro,Casey,2006Q1,6.0,150.0,Flat,1
Southern Metro,Casey,2006Q2,14.0,153.0,Flat,1
Southern Metro,Casey,2006Q3,7.0,130.0,Flat,1
Southern Metro,Casey,2006Q4,6.0,143.0,Flat,1
Southern Metro,Casey,2007Q1,11.0,155.0,Flat,1
Southern Metro,Casey,2007Q2,12.0,173.0,Flat,1
Southern Metro,Casey,2007Q3,8.0,175.0,Flat,1
Southern Metro,Casey,2007Q4,11.0,165.0,Flat,1
Southern Metro,Casey,2008Q2,5.0,165.0,Flat,1
Southern Metro,Casey,2008Q3,6.0,188.0,Flat,1
Southern Metro,Casey,2008Q4,5.0,230.0,Flat,1
Southern Metro,Casey,2009Q1,7.0,180.0,Flat,1
Southern Metro,Casey,2009Q2,11.0,210.0,Flat,1
Southern Metro,Casey,2009Q3,12.0,195.0,Flat,1
Southern Metro,Casey,2009Q4,8.0,228.0,Flat,1
Southern Metro,Casey,2010Q1,12.0,223.0,Flat,1
Southern Metro,Casey,2010Q2,13.0,200.0,Flat,1
Southern Metro,Casey,2010Q3,9.0,205.0,Flat,1
Southern Metro,Casey,2010Q4,9.0,180.0,Flat,1
Southern Metro,Casey,2011Q1,14.0,215.0,Flat,1
Southern Metro,Casey,2011Q2,10.0,225.0,Flat,1
Southern Metro,Casey,2011Q3,18.0,198.0,Flat,1
Southern Metro,Casey,2011Q4,10.0,208.0,Flat,1
Southern Metro,Casey,2012Q1,13.0,225.0,Flat,1
Southern Metro,Casey,2012Q2,7.0,195.0,Flat,1
Southern Metro,Casey,2012Q3,15.0,220.0,Flat,1
Southern Metro,Casey,2012Q4,12.0,240.0,Flat,1
Southern Metro,Casey,2013Q1,14.0,230.0,Flat,1
Southern Metro,Casey,2013Q2,7.0,220.0,Flat,1
Southern Metro,Casey,2013Q3,13.0,220.0,Flat,1
Southern Metro,Casey,2013Q4,28.0,219.0,Flat,1
Southern Metro,Casey,2014Q1,26.0,235.0,Flat,1
Southern Metro,Casey,2014Q2,19.0,240.0,Flat,1
Southern Metro,Casey,2014Q3,30.0,257.0,Flat,1
Southern Metro,Casey,2014Q4,21.0,240.0,Flat,1
Southern Metro,Casey,2015Q1,20.0,260.0,Flat,1
Southern Metro,Casey,2015Q2,14.0,240.0,Flat,1
Southern Metro,Casey,2015Q3,26.0,258.0,Flat,1
Southern Metro,Casey,2015Q4,24.0,243.0,Flat,1
Southern Metro,Casey,2016Q1,16.0,232.0,Flat,1
Southern Metro,Casey,2016Q2,21.0,232.0,Flat,1
Southern Metro,Casey,2016Q3,26.0,240.0,Flat,1
Southern Metro,Casey,2016Q4,23.0,250.0,Flat,1
Southern Metro,Casey,2017Q1,20.0,260.0,Flat,1
Southern Metro,Casey,2017Q2,20.0,240.0,Flat,1
Southern Metro,Casey,2017Q3,15.0,260.0,Flat,1
Southern Metro,Casey,2017Q4,25.0,270.0,Flat,1
Southern Metro,Casey,2018Q1,21.0,260.0,Flat,1
Southern Metro,Casey,2018Q2,18.0,260.0,Flat,1
Southern Metro,Casey,2018Q3,16.0,260.0,Flat,1
Southern Metro,Casey,2018Q4,13.0,270.0,Flat,1
Southern Metro,Casey,2019Q1,14.0,265.0,Flat,1
Southern Metro,Casey,2019Q2,16.0,263.0,Flat,1
Southern Metro,Casey,2019Q3,50.0,280.0,Flat,1
Southern Metro,Casey,2019Q4,17.0,270.0,Flat,1
Southern Metro,Casey,2020Q1,32.0,280.0,Flat,1
Southern Metro,Casey,2020Q2,30.0,273.0,Flat,1
Southern Metro,Casey,2020Q3,7.0,280.0,Flat,1
Southern Metro,Casey,2020Q4,28.0,280.0,Flat,1
Southern Metro,Casey,2021Q1,28.0,270.0,Flat,1
Southern Metro,Casey,2021Q2,29.0,275.0,Flat,1
Southern Metro,Casey,2021Q3,15.0,300.0,Flat,1
Southern Metro,Casey,2021Q4,27.0,300.0,Flat,1
Southern Metro,Casey,2022Q1,29.0,275.0,Flat,1
Southern Metro,Casey,2022Q2,24.0,295.0,Flat,1
Southern Metro,Casey,2022Q3,21.0,300.0,Flat,1
Southern Metro,Casey,2022Q4,26.0,300.0,Flat,1
Southern Metro,Casey,2023Q1,23.0,320.0,Flat,1
Southern Metro,Casey,2023Q2,17.0,320.0,Flat,1
Southern Metro,Casey,2023Q3,30.0,343.0,Flat,1
Southern Metro,Casey,2023Q4,24.0,345.0,Flat,1
Southern Metro,Casey,2024Q1,14.0,345.0,Flat,1
Southern Metro,Casey,2024Q2,21.0,370.0,Flat,1
Southern Metro,Casey,2024Q3,5.0,380.0,Flat,1
Southern Metro,Casey,2024Q4,29.0,400.0,Flat,1
Southern Metro,Frankston,1999Q2,53.0,95.0,Flat,1
Southern Metro,Frankston,1999Q3,42.0,95.0,Flat,1
Southern Metro,Frankston,1999Q4,42.0,98.0,Flat,1
Southern Metro,Frankston,2000Q1,46.0,95.0,Flat,1
Southern Metro,Frankston,2000Q2,65.0,100.0,Flat,1
Southern Metro,Frankston,2000Q3,51.0,95.0,Flat,1
Southern Metro,Frankston,2000Q4,41.0,100.0,Flat,1
Southern Metro,Frankston,2001Q1,68.0,105.0,Flat,1
Southern Metro,Frankston,2001Q2,39.0,105.0,Flat,1
Southern Metro,Frankston,2001Q3,44.0,105.0,Flat,1
Southern Metro,Frankston,2001Q4,41.0,105.0,Flat,1
Southern Metro,Frankston,2002Q1,49.0,105.0,Flat,1
Southern Metro,Frankston,2002Q2,38.0,110.0,Flat,1
Southern Metro,Frankston,2002Q3,48.0,110.0,Flat,1
Southern Metro,Frankston,2002Q4,47.0,110.0,Flat,1
Southern Metro,Frankston,2003Q1,38.0,110.0,Flat,1
Southern Metro,Frankston,2003Q2,44.0,115.0,Flat,1
Southern Metro,Frankston,2003Q3,49.0,110.0,Flat,1
Southern Metro,Frankston,2003Q4,46.0,115.0,Flat,1
Southern Metro,Frankston,2004Q1,56.0,115.0,Flat,1
Southern Metro,Frankston,2004Q2,35.0,115.0,Flat,1
Southern Metro,Frankston,2004Q3,45.0,120.0,Flat,1
Southern Metro,Frankston,2004Q4,41.0,115.0,Flat,1
Southern Metro,Frankston,2005Q1,51.0,115.0,Flat,1
Southern Metro,Frankston,2005Q2,34.0,125.0,Flat,1
Southern Metro,Frankston,2005Q3,43.0,120.0,Flat,1
Southern Metro,Frankston,2005Q4,47.0,115.0,Flat,1
Southern Metro,Frankston,2006Q1,50.0,130.0,Flat,1
Southern Metro,Frankston,2006Q2,49.0,145.0,Flat,1
Southern Metro,Frankston,2006Q3,39.0,125.0,Flat,1
Southern Metro,Frankston,2006Q4,39.0,145.0,Flat,1
Southern Metro,Frankston,2007Q1,43.0,135.0,Flat,1
Southern Metro,Frankston,2007Q2,40.0,145.0,Flat,1
Southern Metro,Frankston,2007Q3,42.0,148.0,Flat,1
Southern Metro,Frankston,2007Q4,51.0,155.0,Flat,1
Southern Metro,Frankston,2008Q1,46.0,148.0,Flat,1
Southern Metro,Frankston,2008Q2,60.0,155.0,Flat,1
Southern Metro,Frankston,2008Q3,53.0,165.0,Flat,1
Southern Metro,Frankston,2008Q4,45.0,170.0,Flat,1
Southern Metro,Frankston,2009Q1,47.0,170.0,Flat,1
Southern Metro,Frankston,2009Q2,35.0,180.0,Flat,1
Southern Metro,Frankston,2009Q3,87.0,160.0,Flat,1
Southern Metro,Frankston,2009Q4,67.0,170.0,Flat,1
Southern Metro,Frankston,2010Q1,67.0,175.0,Flat,1
Southern Metro,Frankston,2010Q2,58.0,173.0,Flat,1
Southern Metro,Frankston,2010Q3,35.0,185.0,Flat,1
Southern Metro,Frankston,2010Q4,55.0,200.0,Flat,1
Southern Metro,Frankston,2011Q1,64.0,183.0,Flat,1
Southern Metro,Frankston,2011Q2,53.0,195.0,Flat,1
Southern Metro,Frankston,2011Q3,60.0,195.0,Flat,1
Southern Metro,Frankston,2011Q4,40.0,193.0,Flat,1
Southern Metro,Frankston,2012Q1,57.0,190.0,Flat,1
Southern Metro,Frankston,2012Q2,45.0,185.0,Flat,1
Southern Metro,Frankston,2012Q3,42.0,182.0,Flat,1
Southern Metro,Frankston,2012Q4,52.0,200.0,Flat,1
Southern Metro,Frankston,2013Q1,58.0,193.0,Flat,1
Southern Metro,Frankston,2013Q2,55.0,210.0,Flat,1
Southern Metro,Frankston,2013Q3,67.0,200.0,Flat,1
Southern Metro,Frankston,2013Q4,79.0,210.0,Flat,1
Southern Metro,Frankston,2014Q1,83.0,240.0,Flat,1
Southern Metro,Frankston,2014Q2,78.0,215.0,Flat,1
Southern Metro,Frankston,2014Q3,78.0,220.0,Flat,1
Southern Metro,Frankston,2014Q4,71.0,220.0,Flat,1
Southern Metro,Frankston,2015Q1,110.0,215.0,Flat,1
Southern Metro,Frankston,2015Q2,84.0,228.0,Flat,1
Southern Metro,Frankston,2015Q3,94.0,235.0,Flat,1
Southern Metro,Frankston,2015Q4,86.0,223.0,Flat,1
Southern Metro,Frankston,2016Q1,115.0,210.0,Flat,1
Southern Metro,Frankston,2016Q2,96.0,220.0,Flat,1
Southern Metro,Frankston,2016Q3,106.0,230.0,Flat,1
Southern Metro,Frankston,2016Q4,132.0,225.0,Flat,1
Southern Metro,Frankston,2017Q1,107.0,230.0,Flat,1
Southern Metro,Frankston,2017Q2,100.0,233.0,Flat,1
Southern Metro,Frankston,2017Q3,99.0,225.0,Flat,1
Southern Metro,Frankston,2017Q4,101.0,245.0,Flat,1
Southern Metro,Frankston,2018Q1,109.0,240.0,Flat,1
Southern Metro,Frankston,2018Q2,79.0,240.0,Flat,1
Southern Metro,Frankston,2018Q3,94.0,240.0,Flat,1
Southern Metro,Frankston,2018Q4,87.0,245.0,Flat,1
Southern Metro,Frankston,2019Q1,76.0,250.0,Flat,1
Southern Metro,Frankston,2019Q2,79.0,255.0,Flat,1
Southern Metro,Frankston,2019Q3,111.0,250.0,Flat,1
Southern Metro,Frankston,2019Q4,102.0,250.0,Flat,1
Southern Metro,Frankston,2020Q1,121.0,250.0,Flat,1
Southern Metro,Frankston,2020Q2,96.0,240.0,Flat,1
Southern Metro,Frankston,2020Q3,80.0,255.0,Flat,1
Southern Metro,Frankston,2020Q4,74.0,250.0,Flat,1
Southern Metro,Frankston,2021Q1,142.0,250.0,Flat,1
Southern Metro,Frankston,2021Q2,88.0,255.0,Flat,1
Southern Metro,Frankston,2021Q3,70.0,255.0,Flat,1
Southern Metro,Frankston,2021Q4,71.0,260.0,Flat,1
Southern Metro,Frankston,2022Q1,95.0,270.0,Flat,1
Southern Metro,Frankston,2022Q2,59.0,270.0,Flat,1
Southern Metro,Frankston,2022Q3,54.0,300.0,Flat,1
Southern Metro,Frankston,2022Q4,59.0,319.0,Flat,1
Southern Metro,Frankston,2023Q1,76.0,300.0,Flat,1
Southern Metro,Frankston,2023Q2,60.0,318.0,Flat,1
Southern Metro,Frankston,2023Q3,66.0,340.0,Flat,1
Southern Metro,Frankston,2023Q4,64.0,318.0,Flat,1
Southern Metro,Frankston,2024Q1,49.0,340.0,Flat,1
Southern Metro,Frankston,2024Q2,77.0,345.0,Flat,1
Southern Metro,Frankston,2024Q3,47.0,350.0,Flat,1
Southern Metro,Frankston,2024Q4,40.0,345.0,Flat,1
Southern Metro,Glen Eira,1999Q2,331.0,125.0,Flat,1
Southern Metro,Glen Eira,1999Q3,359.0,125.0,Flat,1
Southern Metro,Glen Eira,1999Q4,339.0,130.0,Flat,1
Southern Metro,Glen Eira,2000Q1,390.0,130.0,Flat,1
Southern Metro,Glen Eira,2000Q2,364.0,135.0,Flat,1
Southern Metro,Glen Eira,2000Q3,397.0,135.0,Flat,1
Southern Metro,Glen Eira,2000Q4,357.0,135.0,Flat,1
Southern Metro,Glen Eira,2001Q1,421.0,135.0,Flat,1
Southern Metro,Glen Eira,2001Q2,299.0,140.0,Flat,1
Southern Metro,Glen Eira,2001Q3,362.0,140.0,Flat,1
Southern Metro,Glen Eira,2001Q4,305.0,140.0,Flat,1
Southern Metro,Glen Eira,2002Q1,426.0,145.0,Flat,1
Southern Metro,Glen Eira,2002Q2,324.0,145.0,Flat,1
Southern Metro,Glen Eira,2002Q3,347.0,145.0,Flat,1
Southern Metro,Glen Eira,2002Q4,328.0,150.0,Flat,1
Southern Metro,Glen Eira,2003Q1,449.0,150.0,Flat,1
Southern Metro,Glen Eira,2003Q2,340.0,150.0,Flat,1
Southern Metro,Glen Eira,2003Q3,365.0,150.0,Flat,1
Southern Metro,Glen Eira,2003Q4,312.0,150.0,Flat,1
Southern Metro,Glen Eira,2004Q1,444.0,160.0,Flat,1
Southern Metro,Glen Eira,2004Q2,312.0,155.0,Flat,1
Southern Metro,Glen Eira,2004Q3,361.0,160.0,Flat,1
Southern Metro,Glen Eira,2004Q4,330.0,160.0,Flat,1
Southern Metro,Glen Eira,2005Q1,431.0,160.0,Flat,1
Southern Metro,Glen Eira,2005Q2,353.0,165.0,Flat,1
Southern Metro,Glen Eira,2005Q3,325.0,165.0,Flat,1
Southern Metro,Glen Eira,2005Q4,288.0,165.0,Flat,1
Southern Metro,Glen Eira,2006Q1,432.0,170.0,Flat,1
Southern Metro,Glen Eira,2006Q2,380.0,180.0,Flat,1
Southern Metro,Glen Eira,2006Q3,349.0,180.0,Flat,1
Southern Metro,Glen Eira,2006Q4,328.0,180.0,Flat,1
Southern Metro,Glen Eira,2007Q1,429.0,185.0,Flat,1
Southern Metro,Glen Eira,2007Q2,309.0,190.0,Flat,1
Southern Metro,Glen Eira,2007Q3,330.0,200.0,Flat,1
Southern Metro,Glen Eira,2007Q4,310.0,200.0,Flat,1
Southern Metro,Glen Eira,2008Q1,353.0,210.0,Flat,1
Southern Metro,Glen Eira,2008Q2,327.0,220.0,Flat,1
Southern Metro,Glen Eira,2008Q3,320.0,228.0,Flat,1
Southern Metro,Glen Eira,2008Q4,317.0,225.0,Flat,1
Southern Metro,Glen Eira,2009Q1,455.0,230.0,Flat,1
Southern Metro,Glen Eira,2009Q2,346.0,230.0,Flat,1
Southern Metro,Glen Eira,2009Q3,442.0,240.0,Flat,1
Southern Metro,Glen Eira,2009Q4,382.0,240.0,Flat,1
Southern Metro,Glen Eira,2010Q1,462.0,250.0,Flat,1
Southern Metro,Glen Eira,2010Q2,333.0,250.0,Flat,1
Southern Metro,Glen Eira,2010Q3,385.0,250.0,Flat,1
Southern Metro,Glen Eira,2010Q4,367.0,250.0,Flat,1
Southern Metro,Glen Eira,2011Q1,480.0,260.0,Flat,1
Southern Metro,Glen Eira,2011Q2,401.0,260.0,Flat,1
Southern Metro,Glen Eira,2011Q3,437.0,270.0,Flat,1
Southern Metro,Glen Eira,2011Q4,375.0,265.0,Flat,1
Southern Metro,Glen Eira,2012Q1,489.0,265.0,Flat,1
Southern Metro,Glen Eira,2012Q2,372.0,270.0,Flat,1
Southern Metro,Glen Eira,2012Q3,447.0,265.0,Flat,1
Southern Metro,Glen Eira,2012Q4,414.0,260.0,Flat,1
Southern Metro,Glen Eira,2013Q1,497.0,270.0,Flat,1
Southern Metro,Glen Eira,2013Q2,441.0,270.0,Flat,1
Southern Metro,Glen Eira,2013Q3,433.0,270.0,Flat,1
Southern Metro,Glen Eira,2013Q4,430.0,270.0,Flat,1
Southern Metro,Glen Eira,2014Q1,482.0,270.0,Flat,1
Southern Metro,Glen Eira,2014Q2,375.0,280.0,Flat,1
Southern Metro,Glen Eira,2014Q3,436.0,270.0,Flat,1
Southern Metro,Glen Eira,2014Q4,405.0,270.0,Flat,1
Southern Metro,Glen Eira,2015Q1,537.0,276.0,Flat,1
Southern Metro,Glen Eira,2015Q2,382.0,275.0,Flat,1
Southern Metro,Glen Eira,2015Q3,514.0,280.0,Flat,1
Southern Metro,Glen Eira,2015Q4,421.0,275.0,Flat,1
Southern Metro,Glen Eira,2016Q1,572.0,280.0,Flat,1
Southern Metro,Glen Eira,2016Q2,396.0,280.0,Flat,1
Southern Metro,Glen Eira,2016Q3,568.0,290.0,Flat,1
Southern Metro,Glen Eira,2016Q4,443.0,295.0,Flat,1
Southern Metro,Glen Eira,2017Q1,471.0,300.0,Flat,1
Southern Metro,Glen Eira,2017Q2,435.0,300.0,Flat,1
Southern Metro,Glen Eira,2017Q3,465.0,300.0,Flat,1
Southern Metro,Glen Eira,2017Q4,456.0,305.0,Flat,1
Southern Metro,Glen Eira,2018Q1,552.0,310.0,Flat,1
Southern Metro,Glen Eira,2018Q2,399.0,310.0,Flat,1
Southern Metro,Glen Eira,2018Q3,455.0,320.0,Flat,1
Southern Metro,Glen Eira,2018Q4,472.0,320.0,Flat,1
Southern Metro,Glen Eira,2019Q1,508.0,320.0,Flat,1
Southern Metro,Glen Eira,2019Q2,402.0,315.0,Flat,1
Southern Metro,Glen Eira,2019Q3,484.0,320.0,Flat,1
Southern Metro,Glen Eira,2019Q4,502.0,340.0,Flat,1
Southern Metro,Glen Eira,2020Q1,582.0,330.0,Flat,1
Southern Metro,Glen Eira,2020Q2,401.0,320.0,Flat,1
Southern Metro,Glen Eira,2020Q3,433.0,300.0,Flat,1
Southern Metro,Glen Eira,2020Q4,480.0,300.0,Flat,1
Southern Metro,Glen Eira,2021Q1,593.0,300.0,Flat,1
Southern Metro,Glen Eira,2021Q2,574.0,285.0,Flat,1
Southern Metro,Glen Eira,2021Q3,527.0,285.0,Flat,1
Southern Metro,Glen Eira,2021Q4,516.0,295.0,Flat,1
Southern Metro,Glen Eira,2022Q1,634.0,295.0,Flat,1
Southern Metro,Glen Eira,2022Q2,514.0,295.0,Flat,1
Southern Metro,Glen Eira,2022Q3,523.0,310.0,Flat,1
Southern Metro,Glen Eira,2022Q4,497.0,340.0,Flat,1
Southern Metro,Glen Eira,2023Q1,551.0,370.0,Flat,1
Southern Metro,Glen Eira,2023Q2,407.0,370.0,Flat,1
Southern Metro,Glen Eira,2023Q3,462.0,380.0,Flat,1
Southern Metro,Glen Eira,2023Q4,398.0,390.0,Flat,1
Southern Metro,Glen Eira,2024Q1,579.0,450.0,Flat,1
Southern Metro,Glen Eira,2024Q2,392.0,410.0,Flat,1
Southern Metro,Glen Eira,2024Q3,448.0,420.0,Flat,1
Southern Metro,Glen Eira,2024Q4,373.0,420.0,Flat,1
Southern Metro,Greater Dandenong,1999Q2,73.0,100.0,Flat,1
Southern Metro,Greater Dandenong,1999Q3,108.0,100.0,Flat,1
Southern Metro,Greater Dandenong,1999Q4,111.0,98.0,Flat,1
Southern Metro,Greater Dandenong,2000Q1,99.0,100.0,Flat,1
Southern Metro,Greater Dandenong,2000Q2,91.0,100.0,Flat,1
Southern Metro,Greater Dandenong,2000Q3,110.0,100.0,Flat,1
Southern Metro,Greater Dandenong,2000Q4,83.0,105.0,Flat,1
Southern Metro,Greater Dandenong,2001Q1,113.0,105.0,Flat,1
Southern Metro,Greater Dandenong,2001Q2,110.0,105.0,Flat,1
Southern Metro,Greater Dandenong,2001Q3,93.0,105.0,Flat,1
Southern Metro,Greater Dandenong,2001Q4,90.0,105.0,Flat,1
Southern Metro,Greater Dandenong,2002Q1,90.0,107.0,Flat,1
Southern Metro,Greater Dandenong,2002Q2,83.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2002Q3,102.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2002Q4,87.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2003Q1,96.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2003Q2,73.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2003Q3,90.0,115.0,Flat,1
Southern Metro,Greater Dandenong,2003Q4,71.0,110.0,Flat,1
Southern Metro,Greater Dandenong,2004Q1,116.0,115.0,Flat,1
Southern Metro,Greater Dandenong,2004Q2,52.0,120.0,Flat,1
Southern Metro,Greater Dandenong,2004Q3,90.0,120.0,Flat,1
Southern Metro,Greater Dandenong,2004Q4,77.0,120.0,Flat,1
Southern Metro,Greater Dandenong,2005Q1,86.0,120.0,Flat,1
Southern Metro,Greater Dandenong,2005Q2,89.0,120.0,Flat,1
Southern Metro,Greater Dandenong,2005Q3,96.0,125.0,Flat,1
Southern Metro,Greater Dandenong,2005Q4,87.0,125.0,Flat,1
Southern Metro,Greater Dandenong,2006Q1,79.0,125.0,Flat,1
Southern Metro,Greater Dandenong,2006Q2,78.0,128.0,Flat,1
Southern Metro,Greater Dandenong,2006Q3,77.0,130.0,Flat,1
Southern Metro,Greater Dandenong,2006Q4,69.0,135.0,Flat,1
Southern Metro,Greater Dandenong,2007Q1,61.0,135.0,Flat,1
Southern Metro,Greater Dandenong,2007Q2,77.0,145.0,Flat,1
Southern Metro,Greater Dandenong,2007Q3,68.0,145.0,Flat,1
Southern Metro,Greater Dandenong,2007Q4,51.0,150.0,Flat,1
Southern Metro,Greater Dandenong,2008Q1,66.0,150.0,Flat,1
Southern Metro,Greater Dandenong,2008Q2,61.0,165.0,Flat,1
Southern Metro,Greater Dandenong,2008Q3,63.0,165.0,Flat,1
Southern Metro,Greater Dandenong,2008Q4,59.0,180.0,Flat,1
Southern Metro,Greater Dandenong,2009Q1,68.0,178.0,Flat,1
Southern Metro,Greater Dandenong,2009Q2,84.0,180.0,Flat,1
Southern Metro,Greater Dandenong,2009Q3,106.0,190.0,Flat,1
Southern Metro,Greater Dandenong,2009Q4,77.0,195.0,Flat,1
Southern Metro,Greater Dandenong,2010Q1,68.0,190.0,Flat,1
Southern Metro,Greater Dandenong,2010Q2,46.0,200.0,Flat,1
Southern Metro,Greater Dandenong,2010Q3,67.0,200.0,Flat,1
Southern Metro,Greater Dandenong,2010Q4,88.0,200.0,Flat,1
Southern Metro,Greater Dandenong,2011Q1,107.0,200.0,Flat,1
Southern Metro,Greater Dandenong,2011Q2,67.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2011Q3,86.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2011Q4,95.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2012Q1,108.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2012Q2,113.0,200.0,Flat,1
Southern Metro,Greater Dandenong,2012Q3,111.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2012Q4,93.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2013Q1,117.0,215.0,Flat,1
Southern Metro,Greater Dandenong,2013Q2,116.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2013Q3,110.0,210.0,Flat,1
Southern Metro,Greater Dandenong,2013Q4,84.0,218.0,Flat,1
Southern Metro,Greater Dandenong,2014Q1,111.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2014Q2,94.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2014Q3,127.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2014Q4,94.0,230.0,Flat,1
Southern Metro,Greater Dandenong,2015Q1,118.0,225.0,Flat,1
Southern Metro,Greater Dandenong,2015Q2,132.0,220.0,Flat,1
Southern Metro,Greater Dandenong,2015Q3,149.0,255.0,Flat,1
Southern Metro,Greater Dandenong,2015Q4,124.0,230.0,Flat,1
Southern Metro,Greater Dandenong,2016Q1,118.0,225.0,Flat,1
Southern Metro,Greater Dandenong,2016Q2,119.0,230.0,Flat,1
Southern Metro,Greater Dandenong,2016Q3,159.0,235.0,Flat,1
Southern Metro,Greater Dandenong,2016Q4,125.0,230.0,Flat,1
Southern Metro,Greater Dandenong,2017Q1,96.0,240.0,Flat,1
Southern Metro,Greater Dandenong,2017Q2,123.0,235.0,Flat,1
Southern Metro,Greater Dandenong,2017Q3,133.0,240.0,Flat,1
Southern Metro,Greater Dandenong,2017Q4,130.0,250.0,Flat,1
Southern Metro,Greater Dandenong,2018Q1,122.0,250.0,Flat,1
Southern Metro,Greater Dandenong,2018Q2,101.0,250.0,Flat,1
Southern Metro,Greater Dandenong,2018Q3,126.0,250.0,Flat,1
Southern Metro,Greater Dandenong,2018Q4,109.0,250.0,Flat,1
Southern Metro,Greater Dandenong,2019Q1,120.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2019Q2,106.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2019Q3,137.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2019Q4,154.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2020Q1,130.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2020Q2,125.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2020Q3,82.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2020Q4,136.0,265.0,Flat,1
Southern Metro,Greater Dandenong,2021Q1,127.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2021Q2,134.0,265.0,Flat,1
Southern Metro,Greater Dandenong,2021Q3,104.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2021Q4,133.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2022Q1,138.0,260.0,Flat,1
Southern Metro,Greater Dandenong,2022Q2,128.0,268.0,Flat,1
